timestamp,ac_power_w,dc_power_w,poa_irradiance,ambient_temp_c,cell_temp_c,value_kw,dc_power_kw,source,building_id,zone_id,appliance_type,temperature_c,humidity_pct,hour_of_day,day_of_week,is_weekend,month
2023-01-01 00:00:00,0.0,0.0,0.0,10.479,10.479,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.479,,0,6,1,1
2023-01-01 01:00:00,0.0,0.0,0.0,9.87,9.87,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.87,,1,6,1,1
2023-01-01 02:00:00,0.0,0.0,0.0,9.311,9.311,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.311,,2,6,1,1
2023-01-01 03:00:00,0.0,0.0,0.0,8.845,8.845,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.845,,3,6,1,1
2023-01-01 04:00:00,0.0,0.0,0.0,8.266,8.266,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.266,,4,6,1,1
2023-01-01 05:00:00,0.0,0.0,0.0,8.031,8.031,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.031,,5,6,1,1
2023-01-01 06:00:00,0.0,0.0,0.0,7.655,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,7.655,,6,6,1,1
2023-01-01 07:00:00,60.482,227.071,7.566,9.914,10.27,0.060482,0.227071,PVWatts,Solar_Delhi,,solar,9.914,,7,6,1,1
2023-01-01 08:00:00,4425.933,4752.89,140.315,14.07,20.741,4.425933,4.752890000000001,PVWatts,Solar_Delhi,,solar,14.07,,8,6,1,1
2023-01-01 09:00:00,8906.108,9397.646,284.859,17.968,31.488,8.906108,9.397646,PVWatts,Solar_Delhi,,solar,17.968,,9,6,1,1
2023-01-01 10:00:00,12312.699,12929.381,409.026,23.102,42.48,12.312699,12.929381,PVWatts,Solar_Delhi,,solar,23.102,,10,6,1,1
2023-01-01 11:00:00,18270.474,19106.019,632.915,25.569,55.575,18.270474,19.106019,PVWatts,Solar_Delhi,,solar,25.569,,11,6,1,1
2023-01-01 12:00:00,20742.397,21668.749,732.515,26.522,61.288,20.742397,21.668749,PVWatts,Solar_Delhi,,solar,26.522,,12,6,1,1
2023-01-01 13:00:00,19787.646,20678.925,690.155,26.539,59.333,19.787646000000002,20.678925,PVWatts,Solar_Delhi,,solar,26.539,,13,6,1,1
2023-01-01 14:00:00,17151.358,17945.792,579.59,25.614,53.21,17.151358000000002,17.945792,PVWatts,Solar_Delhi,,solar,25.614,,14,6,1,1
2023-01-01 15:00:00,11512.504,12099.79,376.197,23.581,41.475,11.512504000000002,12.09979,PVWatts,Solar_Delhi,,solar,23.581,,15,6,1,1
2023-01-01 16:00:00,4680.352,5016.654,165.686,19.595,25.317,4.680352,5.016654000000001,PVWatts,Solar_Delhi,,solar,19.595,,16,6,1,1
2023-01-01 17:00:00,0.0,0.0,0.0,17.143,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,17.143,,17,6,1,1
2023-01-01 18:00:00,0.0,0.0,0.0,16.059,16.059,0.0,0.0,PVWatts,Solar_Delhi,,solar,16.059,,18,6,1,1
2023-01-01 19:00:00,0.0,0.0,0.0,15.087,15.087,0.0,0.0,PVWatts,Solar_Delhi,,solar,15.087,,19,6,1,1
2023-01-01 20:00:00,0.0,0.0,0.0,14.193,14.193,0.0,0.0,PVWatts,Solar_Delhi,,solar,14.193,,20,6,1,1
2023-01-01 21:00:00,0.0,0.0,0.0,13.37,13.37,0.0,0.0,PVWatts,Solar_Delhi,,solar,13.37,,21,6,1,1
2023-01-01 22:00:00,0.0,0.0,0.0,12.608,12.608,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.608,,22,6,1,1
2023-01-01 23:00:00,0.0,0.0,0.0,11.925,11.925,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.925,,23,6,1,1
2023-01-02 00:00:00,0.0,0.0,0.0,11.286,11.286,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.286,,0,0,0,1
2023-01-02 01:00:00,0.0,0.0,0.0,10.644,10.644,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.644,,1,0,0,1
2023-01-02 02:00:00,0.0,0.0,0.0,10.019,10.019,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.019,,2,0,0,1
2023-01-02 03:00:00,0.0,0.0,0.0,9.382,9.382,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.382,,3,0,0,1
2023-01-02 04:00:00,0.0,0.0,0.0,8.763,8.763,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.763,,4,0,0,1
2023-01-02 05:00:00,0.0,0.0,0.0,8.229,8.229,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.229,,5,0,0,1
2023-01-02 06:00:00,0.0,0.0,0.0,7.823,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,7.823,,6,0,0,1
2023-01-02 07:00:00,31.644,197.173,6.619,10.096,10.407,0.031644,0.19717300000000001,PVWatts,Solar_Delhi,,solar,10.096,,7,0,0,1
2023-01-02 08:00:00,4421.898,4748.707,140.261,14.178,20.846,4.4218980000000006,4.7487070000000005,PVWatts,Solar_Delhi,,solar,14.178,,8,0,0,1
2023-01-02 09:00:00,9303.547,9809.686,297.269,17.908,32.022,9.303547,9.809686,PVWatts,Solar_Delhi,,solar,17.908,,9,0,0,1
2023-01-02 10:00:00,16945.211,17732.071,553.992,22.572,42.203,16.945211,17.732071,PVWatts,Solar_Delhi,,solar,22.572,,10,0,0,1
2023-01-02 11:00:00,20718.681,21644.162,695.251,24.457,49.088,20.718681,21.644162,PVWatts,Solar_Delhi,,solar,24.457,,11,0,0,1
2023-01-02 12:00:00,22547.335,23539.993,765.007,25.233,52.35,22.547335,23.539993,PVWatts,Solar_Delhi,,solar,25.233,,12,0,0,1
2023-01-02 13:00:00,21727.518,22690.06,729.906,25.193,51.1,21.727518,22.690060000000003,PVWatts,Solar_Delhi,,solar,25.193,,13,0,0,1
2023-01-02 14:00:00,18108.364,18937.953,591.204,24.31,45.332,18.108364,18.937953,PVWatts,Solar_Delhi,,solar,24.31,,14,0,0,1
2023-01-02 15:00:00,12336.725,12954.289,393.428,22.427,36.407,12.336725,12.954289000000001,PVWatts,Solar_Delhi,,solar,22.427,,15,0,0,1
2023-01-02 16:00:00,5396.353,5758.959,190.241,18.365,24.922,5.396353,5.758959,PVWatts,Solar_Delhi,,solar,18.365,,16,0,0,1
2023-01-02 17:00:00,0.0,0.0,0.0,15.804,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,15.804,,17,0,0,1
2023-01-02 18:00:00,0.0,0.0,0.0,14.74,14.74,0.0,0.0,PVWatts,Solar_Delhi,,solar,14.74,,18,0,0,1
2023-01-02 19:00:00,0.0,0.0,0.0,13.75,13.75,0.0,0.0,PVWatts,Solar_Delhi,,solar,13.75,,19,0,0,1
2023-01-02 20:00:00,0.0,0.0,0.0,12.971,12.971,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.971,,20,0,0,1
2023-01-02 21:00:00,0.0,0.0,0.0,12.282,12.282,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.282,,21,0,0,1
2023-01-02 22:00:00,0.0,0.0,0.0,11.641,11.641,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.641,,22,0,0,1
2023-01-02 23:00:00,0.0,0.0,0.0,11.056,11.056,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.056,,23,0,0,1
2023-01-03 00:00:00,0.0,0.0,0.0,10.521,10.521,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.521,,0,1,0,1
2023-01-03 01:00:00,0.0,0.0,0.0,10.003,10.003,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.003,,1,1,0,1
2023-01-03 02:00:00,0.0,0.0,0.0,9.488,9.488,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.488,,2,1,0,1
2023-01-03 03:00:00,0.0,0.0,0.0,8.977,8.977,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.977,,3,1,0,1
2023-01-03 04:00:00,0.0,0.0,0.0,8.489,8.489,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.489,,4,1,0,1
2023-01-03 05:00:00,0.0,0.0,0.0,8.028,8.028,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.028,,5,1,0,1
2023-01-03 06:00:00,0.0,0.0,0.0,7.694,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,7.694,,6,1,0,1
2023-01-03 07:00:00,88.968,256.603,8.512,10.048,10.347,0.088968,0.256603,PVWatts,Solar_Delhi,,solar,10.048,,7,1,0,1
2023-01-03 08:00:00,7053.19,7476.661,219.391,13.947,24.392,7.05319,7.476661,PVWatts,Solar_Delhi,,solar,13.947,,8,1,0,1
2023-01-03 09:00:00,15065.984,15783.81,485.83,17.524,40.642,15.065984,15.783809999999999,PVWatts,Solar_Delhi,,solar,17.524,,9,1,0,1
2023-01-03 10:00:00,19984.938,20883.465,681.699,21.854,54.246,19.984938,20.883465,PVWatts,Solar_Delhi,,solar,21.854,,10,1,0,1
2023-01-03 11:00:00,22259.622,23241.711,787.105,24.655,62.027,22.259622,23.241711,PVWatts,Solar_Delhi,,solar,24.655,,11,1,0,1
2023-01-03 12:00:00,22492.129,23482.759,800.954,25.649,63.681,22.492129000000002,23.482758999999998,PVWatts,Solar_Delhi,,solar,25.649,,12,1,0,1
2023-01-03 13:00:00,20958.941,21893.249,733.604,25.675,60.544,20.958941,21.893249,PVWatts,Solar_Delhi,,solar,25.675,,13,1,0,1
2023-01-03 14:00:00,17545.374,18354.282,592.486,25.006,53.218,17.545374,18.354281999999998,PVWatts,Solar_Delhi,,solar,25.006,,14,1,0,1
2023-01-03 15:00:00,12135.138,12745.297,396.25,23.359,42.217,12.135138000000001,12.745297,PVWatts,Solar_Delhi,,solar,23.359,,15,1,0,1
2023-01-03 16:00:00,5192.034,5547.133,184.308,19.304,27.829,5.192034,5.547133,PVWatts,Solar_Delhi,,solar,19.304,,16,1,0,1
2023-01-03 17:00:00,0.0,0.0,0.0,17.068,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,17.068,,17,1,0,1
2023-01-03 18:00:00,0.0,0.0,0.0,16.177,16.177,0.0,0.0,PVWatts,Solar_Delhi,,solar,16.177,,18,1,0,1
2023-01-03 19:00:00,0.0,0.0,0.0,15.36,15.36,0.0,0.0,PVWatts,Solar_Delhi,,solar,15.36,,19,1,0,1
2023-01-03 20:00:00,0.0,0.0,0.0,14.563,14.563,0.0,0.0,PVWatts,Solar_Delhi,,solar,14.563,,20,1,0,1
2023-01-03 21:00:00,0.0,0.0,0.0,13.778,13.778,0.0,0.0,PVWatts,Solar_Delhi,,solar,13.778,,21,1,0,1
2023-01-03 22:00:00,0.0,0.0,0.0,13.024,13.024,0.0,0.0,PVWatts,Solar_Delhi,,solar,13.024,,22,1,0,1
2023-01-03 23:00:00,0.0,0.0,0.0,12.328,12.328,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.328,,23,1,0,1
2023-01-04 00:00:00,0.0,0.0,0.0,11.695,11.695,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.695,,0,2,0,1
2023-01-04 01:00:00,0.0,0.0,0.0,11.066,11.066,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.066,,1,2,0,1
2023-01-04 02:00:00,0.0,0.0,0.0,10.473,10.473,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.473,,2,2,0,1
2023-01-04 03:00:00,0.0,0.0,0.0,9.898,9.898,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.898,,3,2,0,1
2023-01-04 04:00:00,0.0,0.0,0.0,9.326,9.326,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.326,,4,2,0,1
2023-01-04 05:00:00,0.0,0.0,0.0,8.766,8.766,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.766,,5,2,0,1
2023-01-04 06:00:00,0.0,0.0,0.0,8.328,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.328,,6,2,0,1
2023-01-04 07:00:00,88.162,255.768,8.512,10.546,10.946,0.088162,0.255768,PVWatts,Solar_Delhi,,solar,10.546,,7,2,0,1
2023-01-04 08:00:00,6727.64,7139.151,209.793,14.444,24.432,6.72764,7.139151,PVWatts,Solar_Delhi,,solar,14.444,,8,2,0,1
2023-01-04 09:00:00,12684.196,13314.526,407.343,18.332,37.701,12.684196,13.314525999999999,PVWatts,Solar_Delhi,,solar,18.332,,9,2,0,1
2023-01-04 10:00:00,19144.365,20012.013,630.368,22.899,45.255,19.144365,20.012013,PVWatts,Solar_Delhi,,solar,22.899,,10,2,0,1
2023-01-04 11:00:00,22835.822,23839.078,773.255,24.539,51.95,22.835822,23.839078,PVWatts,Solar_Delhi,,solar,24.539,,11,2,0,1
2023-01-04 12:00:00,23590.484,24621.463,803.895,25.173,53.677,23.590484,24.621463,PVWatts,Solar_Delhi,,solar,25.173,,12,2,0,1
2023-01-04 13:00:00,21815.054,22780.811,732.704,25.018,51.023,21.815054,22.780811,PVWatts,Solar_Delhi,,solar,25.018,,13,2,0,1
2023-01-04 14:00:00,17662.332,18475.536,594.863,24.279,52.604,17.662332,18.475536,PVWatts,Solar_Delhi,,solar,24.279,,14,2,0,1
2023-01-04 15:00:00,12230.754,12844.425,397.89,22.544,41.482,12.230754000000001,12.844425,PVWatts,Solar_Delhi,,solar,22.544,,15,2,0,1
2023-01-04 16:00:00,5496.614,5862.903,194.674,18.575,27.573,5.496613999999999,5.862903,PVWatts,Solar_Delhi,,solar,18.575,,16,2,0,1
2023-01-04 17:00:00,0.0,0.0,0.0,16.359,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,16.359,,17,2,0,1
2023-01-04 18:00:00,0.0,0.0,0.0,15.428,15.428,0.0,0.0,PVWatts,Solar_Delhi,,solar,15.428,,18,2,0,1
2023-01-04 19:00:00,0.0,0.0,0.0,14.531,14.531,0.0,0.0,PVWatts,Solar_Delhi,,solar,14.531,,19,2,0,1
2023-01-04 20:00:00,0.0,0.0,0.0,13.711,13.711,0.0,0.0,PVWatts,Solar_Delhi,,solar,13.711,,20,2,0,1
2023-01-04 21:00:00,0.0,0.0,0.0,12.977,12.977,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.977,,21,2,0,1
2023-01-04 22:00:00,0.0,0.0,0.0,12.28,12.28,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.28,,22,2,0,1
2023-01-04 23:00:00,0.0,0.0,0.0,11.611,11.611,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.611,,23,2,0,1
2023-01-05 00:00:00,0.0,0.0,0.0,11.0,11.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.0,,0,3,0,1
2023-01-05 01:00:00,0.0,0.0,0.0,10.415,10.415,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.415,,1,3,0,1
2023-01-05 02:00:00,0.0,0.0,0.0,9.877,9.877,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.877,,2,3,0,1
2023-01-05 03:00:00,0.0,0.0,0.0,9.319,9.319,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.319,,3,3,0,1
2023-01-05 04:00:00,0.0,0.0,0.0,8.751,8.751,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.751,,4,3,0,1
2023-01-05 05:00:00,0.0,0.0,0.0,8.228,8.228,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.228,,5,3,0,1
2023-01-05 06:00:00,0.0,0.0,0.0,7.827,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,7.827,,6,3,0,1
2023-01-05 07:00:00,3.069,167.548,5.673,10.152,10.419,0.003069,0.167548,PVWatts,Solar_Delhi,,solar,10.152,,7,3,0,1
2023-01-05 08:00:00,8140.472,8603.884,252.561,14.15,26.182,8.140471999999999,8.603884,PVWatts,Solar_Delhi,,solar,14.15,,8,3,0,1
2023-01-05 09:00:00,15781.599,16525.713,511.26,18.018,42.353,15.781599,16.525713,PVWatts,Solar_Delhi,,solar,18.018,,9,3,0,1
2023-01-05 10:00:00,20844.507,21774.611,688.462,22.326,46.757,20.844507,21.774611,PVWatts,Solar_Delhi,,solar,22.326,,10,3,0,1
2023-01-05 11:00:00,23322.712,24343.854,788.753,23.852,51.817,23.322712,24.343854,PVWatts,Solar_Delhi,,solar,23.852,,11,3,0,1
2023-01-05 12:00:00,23700.274,24735.286,805.491,24.475,53.035,23.700274,24.735286,PVWatts,Solar_Delhi,,solar,24.475,,12,3,0,1
2023-01-05 13:00:00,21301.254,22248.136,712.254,24.386,49.658,21.301254,22.248136,PVWatts,Solar_Delhi,,solar,24.386,,13,3,0,1
2023-01-05 14:00:00,17763.591,18580.515,578.208,23.632,44.185,17.763591,18.580515,PVWatts,Solar_Delhi,,solar,23.632,,14,3,0,1
2023-01-05 15:00:00,11461.031,12046.427,364.308,21.955,34.9,11.461031,12.046427,PVWatts,Solar_Delhi,,solar,21.955,,15,3,0,1
2023-01-05 16:00:00,5173.672,5528.097,181.312,17.993,26.398,5.173672,5.528097,PVWatts,Solar_Delhi,,solar,17.993,,16,3,0,1
2023-01-05 17:00:00,0.0,0.0,0.97,15.556,15.594,0.0,0.0,PVWatts,Solar_Delhi,,solar,15.556,,17,3,0,1
2023-01-05 18:00:00,0.0,0.0,0.0,14.563,14.563,0.0,0.0,PVWatts,Solar_Delhi,,solar,14.563,,18,3,0,1
2023-01-05 19:00:00,0.0,0.0,0.0,13.681,13.681,0.0,0.0,PVWatts,Solar_Delhi,,solar,13.681,,19,3,0,1
2023-01-05 20:00:00,0.0,0.0,0.0,12.877,12.877,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.877,,20,3,0,1
2023-01-05 21:00:00,0.0,0.0,0.0,12.065,12.065,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.065,,21,3,0,1
2023-01-05 22:00:00,0.0,0.0,0.0,11.274,11.274,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.274,,22,3,0,1
2023-01-05 23:00:00,0.0,0.0,0.0,10.543,10.543,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.543,,23,3,0,1
2023-01-06 00:00:00,0.0,0.0,0.0,9.88,9.88,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.88,,0,4,0,1
2023-01-06 01:00:00,0.0,0.0,0.0,9.298,9.298,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.298,,1,4,0,1
2023-01-06 02:00:00,0.0,0.0,0.0,8.833,8.833,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.833,,2,4,0,1
2023-01-06 03:00:00,0.0,0.0,0.0,8.466,8.466,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.466,,3,4,0,1
2023-01-06 04:00:00,0.0,0.0,0.0,8.134,8.134,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.134,,4,4,0,1
2023-01-06 05:00:00,0.0,0.0,0.0,7.805,7.805,0.0,0.0,PVWatts,Solar_Delhi,,solar,7.805,,5,4,0,1
2023-01-06 06:00:00,0.0,0.0,0.0,7.562,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,7.562,,6,4,0,1
2023-01-06 07:00:00,60.375,226.959,7.566,9.755,10.021,0.060375,0.226959,PVWatts,Solar_Delhi,,solar,9.755,,7,4,0,1
2023-01-06 08:00:00,7551.683,7993.465,231.544,13.594,21.829,7.551683,7.9934650000000005,PVWatts,Solar_Delhi,,solar,13.594,,8,4,0,1
2023-01-06 09:00:00,14119.788,14802.855,443.299,17.426,33.173,14.119788,14.802855,PVWatts,Solar_Delhi,,solar,17.426,,9,4,0,1
2023-01-06 10:00:00,19768.327,20658.897,649.919,21.952,45.002,19.768327000000003,20.658897,PVWatts,Solar_Delhi,,solar,21.952,,10,4,0,1
2023-01-06 11:00:00,23494.544,24521.998,775.52,23.94,45.867,23.494544,24.521998,PVWatts,Solar_Delhi,,solar,23.94,,11,4,0,1
2023-01-06 12:00:00,24231.635,25286.167,804.954,24.777,47.54,24.231634999999997,25.286167000000003,PVWatts,Solar_Delhi,,solar,24.777,,12,4,0,1
2023-01-06 13:00:00,21369.27,22318.651,716.313,24.818,50.234,21.36927,22.318651000000003,PVWatts,Solar_Delhi,,solar,24.818,,13,4,0,1
2023-01-06 14:00:00,18401.27,19241.62,601.165,24.068,45.442,18.40127,19.241619999999998,PVWatts,Solar_Delhi,,solar,24.068,,14,4,0,1
2023-01-06 15:00:00,12731.559,13363.628,405.376,22.401,36.815,12.731558999999999,13.363628,PVWatts,Solar_Delhi,,solar,22.401,,15,4,0,1
2023-01-06 16:00:00,5716.22,6090.576,201.285,18.582,27.899,5.71622,6.090576,PVWatts,Solar_Delhi,,solar,18.582,,16,4,0,1
2023-01-06 17:00:00,0.0,0.0,0.97,16.378,16.417,0.0,0.0,PVWatts,Solar_Delhi,,solar,16.378,,17,4,0,1
2023-01-06 18:00:00,0.0,0.0,0.0,15.465,15.465,0.0,0.0,PVWatts,Solar_Delhi,,solar,15.465,,18,4,0,1
2023-01-06 19:00:00,0.0,0.0,0.0,14.684,14.684,0.0,0.0,PVWatts,Solar_Delhi,,solar,14.684,,19,4,0,1
2023-01-06 20:00:00,0.0,0.0,0.0,13.907,13.907,0.0,0.0,PVWatts,Solar_Delhi,,solar,13.907,,20,4,0,1
2023-01-06 21:00:00,0.0,0.0,0.0,13.254,13.254,0.0,0.0,PVWatts,Solar_Delhi,,solar,13.254,,21,4,0,1
2023-01-06 22:00:00,0.0,0.0,0.0,12.748,12.748,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.748,,22,4,0,1
2023-01-06 23:00:00,0.0,0.0,0.0,12.251,12.251,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.251,,23,4,0,1
2023-01-07 00:00:00,0.0,0.0,0.0,11.701,11.701,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.701,,0,5,1,1
2023-01-07 01:00:00,0.0,0.0,0.0,11.122,11.122,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.122,,1,5,1,1
2023-01-07 02:00:00,0.0,0.0,0.0,10.611,10.611,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.611,,2,5,1,1
2023-01-07 03:00:00,0.0,0.0,0.0,10.158,10.158,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.158,,3,5,1,1
2023-01-07 04:00:00,0.0,0.0,0.0,9.731,9.731,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.731,,4,5,1,1
2023-01-07 05:00:00,0.0,0.0,0.0,9.32,9.32,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.32,,5,5,1,1
2023-01-07 06:00:00,0.0,0.0,0.0,8.981,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.981,,6,5,1,1
2023-01-07 07:00:00,58.828,225.356,7.566,11.075,11.43,0.058828000000000005,0.225356,PVWatts,Solar_Delhi,,solar,11.075,,7,5,1,1
2023-01-07 08:00:00,7769.629,8219.419,241.92,14.822,26.344,7.769629,8.219419,PVWatts,Solar_Delhi,,solar,14.822,,8,5,1,1
2023-01-07 09:00:00,15527.74,16262.529,503.929,18.529,42.51,15.52774,16.262529,PVWatts,Solar_Delhi,,solar,18.529,,9,5,1,1
2023-01-07 10:00:00,20080.53,20982.568,687.437,22.425,55.09,20.08053,20.982568,PVWatts,Solar_Delhi,,solar,22.425,,10,5,1,1
2023-01-07 11:00:00,22369.412,23355.533,790.22,24.209,61.724,22.369412,23.355533,PVWatts,Solar_Delhi,,solar,24.209,,11,5,1,1
2023-01-07 12:00:00,22750.77,23750.902,809.9,25.055,63.507,22.75077,23.750902,PVWatts,Solar_Delhi,,solar,25.055,,12,5,1,1
2023-01-07 13:00:00,21255.579,22200.784,743.731,25.023,60.368,21.255579,22.200784,PVWatts,Solar_Delhi,,solar,25.023,,13,5,1,1
2023-01-07 14:00:00,17873.483,18694.443,603.233,24.281,52.999,17.873483,18.694443,PVWatts,Solar_Delhi,,solar,24.281,,14,5,1,1
2023-01-07 15:00:00,12312.836,12929.523,400.434,22.628,41.692,12.312835999999999,12.929523,PVWatts,Solar_Delhi,,solar,22.628,,15,5,1,1
2023-01-07 16:00:00,5437.828,5801.957,189.255,18.825,27.622,5.4378280000000006,5.801957000000001,PVWatts,Solar_Delhi,,solar,18.825,,16,5,1,1
2023-01-07 17:00:00,0.0,0.0,0.97,16.415,16.453,0.0,0.0,PVWatts,Solar_Delhi,,solar,16.415,,17,5,1,1
2023-01-07 18:00:00,0.0,0.0,0.0,15.531,15.531,0.0,0.0,PVWatts,Solar_Delhi,,solar,15.531,,18,5,1,1
2023-01-07 19:00:00,0.0,0.0,0.0,14.766,14.766,0.0,0.0,PVWatts,Solar_Delhi,,solar,14.766,,19,5,1,1
2023-01-07 20:00:00,0.0,0.0,0.0,14.047,14.047,0.0,0.0,PVWatts,Solar_Delhi,,solar,14.047,,20,5,1,1
2023-01-07 21:00:00,0.0,0.0,0.0,13.37,13.37,0.0,0.0,PVWatts,Solar_Delhi,,solar,13.37,,21,5,1,1
2023-01-07 22:00:00,0.0,0.0,0.0,12.727,12.727,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.727,,22,5,1,1
2023-01-07 23:00:00,0.0,0.0,0.0,12.106,12.106,0.0,0.0,PVWatts,Solar_Delhi,,solar,12.106,,23,5,1,1
2023-01-08 00:00:00,0.0,0.0,0.0,11.523,11.523,0.0,0.0,PVWatts,Solar_Delhi,,solar,11.523,,0,6,1,1
2023-01-08 01:00:00,0.0,0.0,0.0,10.979,10.979,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.979,,1,6,1,1
2023-01-08 02:00:00,0.0,0.0,0.0,10.423,10.423,0.0,0.0,PVWatts,Solar_Delhi,,solar,10.423,,2,6,1,1
2023-01-08 03:00:00,0.0,0.0,0.0,9.883,9.883,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.883,,3,6,1,1
2023-01-08 04:00:00,0.0,0.0,0.0,9.38,9.38,0.0,0.0,PVWatts,Solar_Delhi,,solar,9.38,,4,6,1,1
2023-01-08 05:00:00,0.0,0.0,0.0,8.928,8.928,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.928,,5,6,1,1
2023-01-08 06:00:00,0.0,0.0,0.0,8.588,0.0,0.0,0.0,PVWatts,Solar_Delhi,,solar,8.588,,6,6,1,1
2023-01-08 07:00:00,58.963,225.496,7.566,11.021,11.286,0.058963,0.225496,PVWatts,Solar_Delhi,,solar,11.021,,7,6,1,1
2023-01-08 08:00:00,8185.423,8650.486,251.917,15.13,24.091,8.185423,8.650486,PVWatts,Solar_Delhi,,solar,15.13,,8,6,1,1
2023-01-08 09:00:00,15719.301,16461.126,511.506,19.045,43.391,15.719301,16.461126,PVWatts,Solar_Delhi,,solar,19.045,,9,6,1,1
2023-01-08 10:00:00,20060.071,20961.358,690.473,23.533,56.342,20.060071,20.961358,PVWatts,Solar_Delhi,,solar,23.533,,10,6,1,1
2023-01-08 11:00:00,22333.092,23317.88,793.901,25.426,63.116,22.333092,23.317880000000002,PVWatts,Solar_Delhi,,solar,25.426,,11,6,1,1
2023-01-08 12:00:00,22654.703,23651.306,811.339,26.295,64.814,22.654703,23.651306,PVWatts,Solar_Delhi,,solar,26.295,,12,6,1,1
2023-01-08 13:00:00,21191.207,22134.047,746.374,26.343,61.813,21.191207,22.134047,PVWatts,Solar_Delhi,,solar,26.343,,13,6,1,1
2023-01-08 14:00:00,17844.791,18664.698,606.072,25.624,54.478,17.844791,18.664698,PVWatts,Solar_Delhi,,solar,25.624,,14,6,1,1
2023-01-08 15:00:00,12562.375,13188.229,410.995,23.901,43.471,12.562375,13.188229,PVWatts,Solar_Delhi,,solar,23.901,,15,6,1,1
